review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
ZRwRlN9poOM5z45e_mbYlg,ludX46lEfeQ8TuHsK0D9zw,_6eGIZJNgEM-gVVfWcGghg,5.0,0,0,0,"This place has become one of my favorite breakfast and lunch restaurants. Mary who is a dear and a pleasure to be sat in her section , makes the whole experience enjoyable. I really enjoy the chopped liver as well as the matzo ball soup. It's nice to have a good deli in town",2016-04-02 19:08:50,False,0.0693542387653808
Mtn_-UGwpCRwNqKpbsJHDA,pfIrPktLxDjniZludXs88A,_6eGIZJNgEM-gVVfWcGghg,2.0,1,1,0,"Super disappointed tonight.  We ordered take out - three identical sandwiches, Midtown Ruebens.  Each one was totally different.  One was burnt, one undercooked, and one was missing almost all the meat.  
We ordered the extra lean corned beef, as we have before.  This was very fatty and chewy and definitely not the quality that we've had in the past.",2016-03-18 01:23:43,False,0.05066812549476233
k3FeqmVs7Hf7H-dIeL74TA,Jv1N4dr8Auo5PtssZZF5jA,_6eGIZJNgEM-gVVfWcGghg,4.0,1,0,0,"We've been going to the Deli since they opened and it has been consistently good. Sandwiches, salads, burgers, breakfast, I like it all. I usually get the corned beef and latka sandwich. My wife likes the tuna melt or garden scramble. Their julienne salad is impressive as well as the omelettes. Just ask for your potatoes to be done extra crispy, they rush them sometimes when it's crowded.",2016-01-11 14:49:47,True,0.07800316922899939
Au7D-cU91gwtnx3JbrYG9A,6peCBQCJ02xAXI4kW2iGxA,_6eGIZJNgEM-gVVfWcGghg,5.0,1,0,1,I got the Greek salad and Beef Shawarma Platter and both were fantastic! The prices are very reasonable and you get a lot of food. I will definitely be back and next time will definitely have to try the wine and the desserts!,2015-11-18 05:40:19,False,0.05325301121907187
4WI7HKZFTmVba1TPatSVAQ,VeLWbAc51A0khm8fVp5Dyw,_6eGIZJNgEM-gVVfWcGghg,1.0,1,1,0,"When the manager is there, this isn't bad.  When he isn't, it is awful.  The cooking isn't as good, the wait staff doesn't know what should be on the plate, orders are wrong, etc.  Last time, and I do mean the last time I will ever be there, they refused to substitute a salad for fries without a significant upcharge (the manager had done that for free weeks before), and tried to pass off a skimpy portion of corned beef with potato salad as the same amount as on the low carb plate I had a week earlier (1/2 lb. of corned beef with tomato slices).  As I said, I will never be there again.",2015-09-08 23:06:57,False,0.06014804378834415
oqIr4wyRbshFO7ue1ZYODw,duL_m2LCqpyo86jMDxBNsw,_6eGIZJNgEM-gVVfWcGghg,4.0,0,0,0,"When I want fresh, crispy, nutritious food I come here. I enjoy what they prepare to my order. I like fried things crispy and they get it right each time. The salads are wonderful. The soup hot and freshly made. Their breads are artisan breads. The desserts are decadent and great to take home to share with someone special. If you like variety, this is the place for you.",2015-09-02 04:14:53,False,0.082953407637504
BWoehyFFq2nps4UDSJSQdQ,SIB9k7Ma6DucjWrA6ZacXg,_6eGIZJNgEM-gVVfWcGghg,4.0,2,0,0,"Enjoyed a great Father and Daughter dinner tonight.
The matzo ball soup and corned beef was great and Emily had a really good salad.
Have yet to have a bad meal here.",2014-11-08 01:39:12,False,0.08569925327425615
r2XM0j_n9pCn9NEaAKAm9Q,wf1GqnKQuvH-V3QN80UOOQ,_6eGIZJNgEM-gVVfWcGghg,4.0,2,0,0,"This place is amazing but the older ladies that are serving are quite mean ! The sandwiches are huge and had I of know this I would have split a sanswhiche with my husband ! I ordered the matzo ball soup as well so I was totally full after are meal ! I had no room for dessert ! 

One nice thing my husband like is they served beer and wine ! Nice added feature to a deli ! 

We also took home there home made grape butter. Sweet but good on toast !!!",2014-08-09 11:12:49,False,0.07437134068162075
dZVjYUtxDchwpmay8H5WTA,y8w27u-Qgus32laBCl31Zw,_6eGIZJNgEM-gVVfWcGghg,1.0,2,0,0,"Absolutely disgusting.  Not only was there a 6"" hair wound through both halves of my sandwich - the edge of the cheese had mold on it.  It looked like a sandwich that your blind, senile, 90 year old grandma would try to serve you.  

Gross and will never be back.",2014-02-21 18:22:39,False,0.0495165912730274
EBfmC2Sg2JL1bySDSIH_zg,gnF5zBp0n-PxNtE9ORgEOA,_6eGIZJNgEM-gVVfWcGghg,1.0,2,0,0,"Manhattan Deli
Mentor Oh.

How can you not love a place that gives you a plate of house made pickles when you sit down. Yumm.

We have herd about the Manhattan Deli from numerous friends that live in Mentor, so when we were at Roma's last hair appointment, we thought we'd drop in since it is right down the street form L&G.

When you first walk in, you see the classic deli counter with meats and prepared foods for purchase to take home. Corn beef, pastrami, Latka, ext. along with baked good and pastries.

Our waitress, Rhonda was a very pleasant and polite mature woman who was very informative and insightful of the menu and specials. She also came to the table with the plate of delicious pickles, so in my book she's awesome!

Since this was our first time, naturally I had a little tasting of many things to truly give an accurate depiction of our dining experience.

For starters, we ordered a hummus plate, zucchini sticks, and a huge Greek salad. 

The hummus was almost inedible, I don't know if it was the tahini or the citrus, but it did not taste anything like hummus, and it came with pre-packaged squares of pita that were so dry they were almost rubbery. 

The zucchini stick were thick spears coated in a crunchy thin breading, these were probably some of the best I had ever had. I could eat these all day. 

Roma and I shared the Greek salad; small baby olives, oil and vinegar, cucumbers, red onions, and a pile of feta. Pretty tasty!

For the main course we ordered Beef Shawarma, Falafel, and Latka. 

The beef was thin strips, over cooked with old seasoning caked on each strip. Even with all the seasoning, they had very little if no flavor at all. Sitting on a pile of chopped iceberg lettuce with pickled beets and a side of tahini, Yikes that's alotta salad!

I was so looking forward to having the falafel, but man what a disappointment. Again, they were so dry, I almost had to dip them in my water just to ensure I could digest them. No flavor what so ever.

Then there was the Latka, another disappointment. Yes it was cooked fresh, and yes it looked delicious. But they were bitter and almost sour tasting. Even with some apples sauce, I couldn't eat them.

The saving grace for this experience was the desert. Roma had the lemon cheesecake, and I had the carrot cake. Both were absolutely delicious, but wouldn't you know, they weren't even made by the restaurant, they buy them from a local bakery. Surprise!

I guess this is all do to my willingness to be daring, and seeking some true ethnic cuisine. Everyone that suggested this place recommended the brisket, or the pastrami. I wish we would have stuck with that. I am not writing this place off yet. I will be going back and trying some of the more popular dishes. When I do I will hopefully be able to rewrite this review.",2013-10-20 18:30:45,False,0.09928831572756779
SrsixVDw4c35F0gCTeb9Vw,VqYSPaOHIWxE_qWmJFByBw,_6eGIZJNgEM-gVVfWcGghg,4.0,0,1,0,"Not quite as good as Slymans downtown Cleveland but also not as expensive and not as hard to get to. Plus, has more convenient (later) hours.

Good all around place to eat. Food is always consistent. Corned Beef routinely tends to be a bit dry for my taste. 

Service is a 7- 8 out of 10. Deserts are to die 4.

 Be sure to sign up with your birthday and anniversary for a free entree during  that month.  Wed. is ladies night so they eat for half price.",2013-06-09 02:00:39,False,0.05326098145883302
FMT9PK5D-6xq6pmpHEYvZQ,Tp7Ul4D_pu8rEyRMArskiA,_6eGIZJNgEM-gVVfWcGghg,3.0,0,1,0,"We've had some really good things and some ""not so good' things here.  Good sandwiches, and Middle Eastern dishes.  Their specials are hit or miss but that wouldn't keep me from trying something different.  It's straight forward deli cookin'.",2013-04-04 15:33:03,False,0.09068217308822804
ipyOz4rGURjG2L6Y2mEE0Q,T5MGS0NHBCWgofZ6Q6Btng,_6eGIZJNgEM-gVVfWcGghg,4.0,0,1,0,This is a pretty good breakfast place. At first I wasn't really in to it but after going there a few times I've grown to really like their breakfast. They also have very good sandwiches. We have also had some really good service here. My girlfriend really likes their salads. Help support local businesses and give it a try I'm pretty sure you will like it.,2013-03-29 00:29:03,False,0.10806240348437395
RdUWsy9nR2hqFH7GNDjgaw,mPfLvSeRYqdQxJQk5ANVUg,_6eGIZJNgEM-gVVfWcGghg,5.0,0,1,0,Every time I come here I have a good meal! I have tried so many different things and I have never not liked anything. They have a wide range of choices and I don't think you could go wrong with any of them. Growing up in the area I never went there until an old friend took me a little over a year ago. I wish I knew about it earlier!!! If you are in the area it is a must try!,2013-03-22 20:29:08,False,0.06902819341333093
zBFTedyJVMkI8AQcqKl3tA,mSZ_81W5isBghG21G8BWOw,_6eGIZJNgEM-gVVfWcGghg,5.0,3,2,0,"As my sister and I were driving around, ravaging to find a place to eat, with nothing looking/sounding good, she suggested Manhattan Deli...which was fine by me as it gives me another place to review. :)

My mom has been here on several occasions and has raved about it so we figured why not. Our stomachs had control at this point and honestly, soup on a cold day sounded very appealing. 

And it's not often you see both owners walking around the place asking you how everything is and if you could use anything. Really nice people who worked there.

Our waitress was killer awesome. She took our order by memory and we both ordered the corn beef hash that came with a bread roll, salad and two eggs for $7. Cool. 

When the food came out my eyes got as big as my stomach felt empty. The portions were HUGE! My sister and I could've definitely split one. The bread was made by hand I'm 99% sure and was delightful. I ended up with a salad (which was also huge for a side salad...nothing fancy but fresh and homemade dressing) whereas the sis subbed in some clam chowder soup and insisted I try it. I don't like clams...well...not of that particular nature anyway. ;) It was really delicious and had great flavor and consistency. Not watered down or anything that would remotely resemble an instant soup.

My sister and I easily ended up getting containers for our food as there was no way we could eat it all. On the way out, I couldn't help but admire the cheesecake that called my name before me. It was their chocolate one (cannot remember the name of it as I was so mesmerized) and looked super rich but divine. I had to have it. So I got two. No, that wasn't my inner fat-kid talking...I bought one for my parents to split ya weirdos. The lady at the counter was super nice and boxed up the slices in a safe-transport container...which my car appreciated.

Definitely will be back to try other things. Really enjoyed it and their coffee kicks ass too. Very good, even black, with hints of chocolate in that too. Loved it! GO! Do it now! :D",2012-09-18 16:11:56,True,0.0922913603657277
lvexgz3W4Geey_-JHoLpBw,If9X-TAWgCv5nVVXTZccAw,_6eGIZJNgEM-gVVfWcGghg,5.0,0,0,0,"This is as good as it gets in Mentor - 
Relaxed, friendly, huge sandwichs, 
Great waitress - 
Great Manager - Mark...
All in all - I have been coming here for years!",2012-04-27 18:59:43,False,0.09125272917133562
XSVm0HH2wq0qj1Ov9IU7KA,pUmBA1JOfOMy_ymSov1b7A,_6eGIZJNgEM-gVVfWcGghg,2.0,2,2,1,"When I hear the name Manhattan Deli, visions of real east coast deli come dancing through my head...but alas I was mistaken.

The food is not bad, nor can I go out on a limb and say it is good. It is average, and far below most NYC area delis.

I have eaten here more then once with the hope, that by some freak of nature the Deli fairy visited and improved the food. One can dream can't one? But, sigh,  unlike my optimistic dreams, I was left with only the dream. The dreams and the memories of real rye bread,  real corned beef and real NYC mustard. I dreamed for the Deli fairy doing its work, but the dream, just like those of my youth, it was just like the Tooth fairy, instead of a real good sandwich all i found was a lousy quarter under my pillow(actually it was dried up corned beef, on the floor under my table).

Why I didn't rate the restaurant a little higher, is for as the food is average, the service is usually far below.",2012-03-02 01:50:24,False,0.11046651598016168
TooJo-CNi4bRvlVH4_fQBw,RvaNCv4vdJEkBfNIWqxV5Q,_6eGIZJNgEM-gVVfWcGghg,5.0,3,2,2,"Not really sure where to start this review because my mind is spinning thinking about all the great things Manhattan Deli has to offer!  I've been frequenting MD for years now and I can say that you'll find one heck of a corned beef sandwich here!  Definitely one of my go to orders, but I've also tried their turkey sandwiches, soups (the matzo ball is to die for!), and their Mediterranean goodies (I'd list my favorites, but that would be all of them).  Oh and I'm pretty sure they put something in the pickles because they are addicting and oh so good!

So basically, if you're in the mood for a killer corned beef sandwich (or any sandwich for that matter), then head here because you'll walk out one satisfied little foodie!",2012-01-20 17:11:34,True,0.11234203215876352
aGzNjS95VWbAfnyzxtZCqA,DsqIqc8hQcfDci9ZlVZkJw,_6eGIZJNgEM-gVVfWcGghg,2.0,1,0,0,"I'm always disappointed in Manhattan Deli.  Maybe because I grew up in New York City and I know what a real Manhattan deli is like; this place ain't anything like that.  The food is always at best ""ok"" and I think it is overpriced for what you get.  Their cold cuts, which I think should be the strength of a deli, are just OK, and they don't have a lot of my favorites, like tongue.",2011-04-29 20:31:47,False,0.11518289471469362
ZCNUmxT-WyrVzrXLxtIkWw,_vOYQBy7S-K6n_bmMA9BCA,_6eGIZJNgEM-gVVfWcGghg,4.0,1,0,0,"Always a great stop for breakfast and lunch, very clean and fast. Best sandwiches in Mentor. The Cleveland over Philly is the best. Great daily specials.",2011-03-18 14:07:32,False,0.07760015717882651
0So9S03BwjZ_8ja7JFqbGA,TCKB7a3GuKLSocfmqW--WA,_6eGIZJNgEM-gVVfWcGghg,5.0,1,1,1,"Sit down, sit down, you look famished! Doesn't your mother feed you? Oy!

Prepare for a sandwich experience.

From the free fresh and pickeled there pickles to the pounds of meat between bread so succulent you could eat a loaf on your own, the Manhattan Deli is one of the best sandwich shops in Ohio. Have never been to NYC, I can't compare it to a real Manhattan Deli, but I can tell you this, you won't leave hungry.

The sides are terrific and I wouldn't pass up the potato salad, even though I really do despise mayo. It has too much flavor to be missed. You can't go wrong with any choice, from their bagels with lox (oh.. so tasty) to their Ruben, stacked high with corn beef and sauerkraut.

The price is right for the amount of food, and I'd think they'd be losing a profit on some of the sizes of sandwiches I've seen...

But come, sit, sit, let me get you a little 'nosh.",2011-03-14 20:05:28,False,0.16420920342671458
6hnMQl_ICraO5DFDkcwApg,NfU0zDaTMEQ4-X9dbQWd9A,_6eGIZJNgEM-gVVfWcGghg,5.0,5,4,3,"I remember being a little girl walking into Manhattan Deli with my Mom and thinking, ""I wish I could live here.""

As an adult, I drive 40 minutes to come enjoy the best deli around and still consider bringing a cot with me. Just noshing on pickles, matzo ball soup made from scratch and some damn good corned beef on rye. It's joy in om-nom-nom form. 

Now, you need to trust me on this one. I've been coming here, eating like a horse and leaving happy since I was just a wee-mini-Cara. This is what a deli is supposed to be. A huge menu full of cold-cut favorites, sandwiches galore, middle-eastern tasties and homemade soups. And if you really want to know what wins my heart, they give you free pickles instead of bread before your meal. Love at first ""crunch"".

My wait staff experience at Manhattan Deli usually consists of two options: A mildly crabby older woman or a super friendly older guy--either way, I'm usually the youngest one around. Regardless, you'll always get great service and atmosphere at a low cost. 

The prices are great, perfect lunch selections for any palette and the best deli fare around. Any way you slice it, Manhattan Deli is deli-licious!",2010-11-01 20:13:07,True,0.05811230243023925
sIL1ObxNe8l8XlcEEj-uYA,w5VuEDp3cMyBdveOVzHcrw,_6eGIZJNgEM-gVVfWcGghg,5.0,0,0,0,"My parents are ""regulars"" and the servers know what drinks to bring them before they sit down!

The food is excellent, and the service is always friendly.  I always enjoy stopping by whenever I am home!",2010-07-16 03:28:05,False,1
review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
IO1lXhh0KTpksIZCYLHS-g,wreuU0e5H-3oh83fgZIngg,_1A9VRVsHjdrjh2vKU9wuw,5.0,0,0,1,"I always order different burgers when I come here, every time I'm welcomed with great food! The service is quick and the atmosphere is great. It brings back memories of my childhood when I would go out to Wimpy's with my grandparents. Planning to come again soon to try out something new!",2019-05-18 03:04:52,False,0.08633626675802193
beNDMcU1-CeXet5jD2YGjg,FsxmSCzD4BGBK6PTIQvKug,_1A9VRVsHjdrjh2vKU9wuw,5.0,2,1,1,"Hello fellow foodies here is another well deserved food review for this place as it seems to lack many.
This restaurant is nestled in an industrial area but easy to find with plenty of parking , the place was really cool decorated in I guess a 50s or 60s vibe diner,  it was clean and not very busy when I popped in around 4pm 

Service 5/5 the waitress was fabulously nice and service was prompt dont think it took more then 5 minutes to have my food at my table after I had placed my order

Food 4.5/5 let's start with the beef dip sandwich , the roast beef was thinly sliced extremely tender not dry at all with some decent flavour , stacked high , very generous portion , the bread was delicious soft perfect for this type of sandwich, now the only thing that would need an improvment is there au ju juice to dip your sandwich it was very bland almost like a chicken stock , needs improvment my only complain, my greek salad was great , generous portion loaded with feta cheese and a very nice dressing very fresh . The coleslaw was just amazing it had a real creamy almost sweat texture to it top notch .

Overall from what I ate was excellent will return to try some of there other dishes quite extensive menu",2019-03-24 23:06:37,False,0.0740940570119825
Yu5nNKlR8Bispfg2d3MN4A,CzABjqXI1NQdi9capFymWA,_1A9VRVsHjdrjh2vKU9wuw,1.0,0,0,0,"I used to go to Wimpy's in Brampton weekly and have been craving Wimpy's for a while. Went out of my way to come to this one and was overly disappointed. Service took forever to take order to get order and fries were cold and the ""famous"" wimpy burger was like a frozen tasteless lump of trash. Nothing like how they used to be. Don't know if it's just this Wimpy's but never again.",2019-03-16 18:13:10,False,0.06660311878037337
YJyxcvmgzgz_BbVBOSFLzg,c3ta6IL4XlIXjcbMyjQnxw,_1A9VRVsHjdrjh2vKU9wuw,2.0,0,0,0,"Cute place. Love the atmosphere. It smelled kind of weird though. I don't think they properly cleaned the table, and if they did it was definitive with a dirty towel. Server was a little weird, but she was nice. I ordered a poutine and the fries were definitely not fresh and definitely frozen.. it's not that hard to mess up fries, but these ones were not good. Gravy was okay, but the cheese tasted like it was straight up chunks of cheese string. 
I recommend going here at least once to experience the cool diner vibe atmosphere, but just get a coffee or milkshake.. This place would be amazing if they changed up a few things and brought in younger people that were in there 20s. Good upbeat 90s diner music which I loved. They should promote their drinks at night as it would be such a cool night bar diner for young people! The bar area had 0 people in it, but if this restaurant had a younger group of people I would definitely bring my friends for a drink. Prices were good. This place just needs a bit of improvement.",2019-02-13 06:15:28,False,0.0793203209842493
4qoXSbfCucS_6QrZpdtP1A,PK3EmRHbtPxxuJuEyHnI5A,_1A9VRVsHjdrjh2vKU9wuw,1.0,0,0,0,Not open 24/7! Drove by at 12:57am on a Saturday night and they're closed. Not cool. Update your hours,2018-05-20 04:57:31,False,0.020942605504987548
Lxlog6210kz58jrGp-H1NQ,XE5a7jVKrpGH-68lUZBZlA,_1A9VRVsHjdrjh2vKU9wuw,4.0,0,0,0,"Such a nice Diner. We stopped between meetings at this place. Just for a coffee. The coffee was good, but the environment was just a great surprise. I wish we were hungry to try the great looking food on the menu. It's sure worth checking it.",2018-04-19 22:19:38,False,0.0825547430113459
OEYhmMma5258YhbsQ1-Pbw,ZNAAVGPmblHEvR-kP__1DQ,_1A9VRVsHjdrjh2vKU9wuw,3.0,2,1,2,"Wimpy's diner has been a staple on royal windsor for a while and we've always been dying to check it out.

The restaurant itself is huge with tons of seating and funky retro 50s pictures of elvis and monroe etc etc as well as retro tables and chairs.

The menu is quite extensive with a featured all day breakfast.
I ordered a crispy chicken sandwich which was terribly underwhelming, my husband ordered a burger which he said was 'meh'. The fries were tasty though and I would be okay with checking this place out again and trying something else. 

Service is good, but we came during a lunch rush with only one server so it did take some time to receive our food.

Not bad, will try again.

3.5/5",2018-01-13 14:06:11,True,0.07731754815325345
Q29DNJHB2DOK8q2T663Qpg,F7H6dYSrb2GwqS1aOlMGwA,_1A9VRVsHjdrjh2vKU9wuw,2.0,0,0,0,Very poor restaurant. I was pleased to get a table immediately on a Sunday morning. Most places have a wait. Although it wasn't busy it took over 10 minutes for the waitress to come to our table. The food was cold and the server seemed irritated that we were there. It was also over priced. I would give Wimpy's Diner a miss.,2017-09-03 20:39:48,False,0.06582431978202476
dZjE9Ti4zqOByzDCpFNrYQ,zvsE1yEVpGtCNmcDUbgzOQ,_1A9VRVsHjdrjh2vKU9wuw,1.0,0,0,0,"I was here once for brunch, and even thought the place was half-full, it took us an hour to get ours meals which were very ordinary.",2017-07-17 18:11:07,False,0.02916823967002161
NF-SWDDQx-kGUhgGJWqf6w,IekVS4Tbiiju9ePttcy1Kw,_1A9VRVsHjdrjh2vKU9wuw,4.0,0,0,0,Loved the service and the food definitely worth The visit had lots left over will be coming here again soon,2017-02-21 01:12:21,False,0.049227749803121355
d2UZqi3zPiZBIwYgnnhRTg,cVm11q0nsH8fJH0iiL2i9A,_1A9VRVsHjdrjh2vKU9wuw,5.0,0,0,0,"I LOVE coming here; it's slightly expensive but the interior is wonderful, and the staff are always friendly, sweet and helpful. I go here constantly with my friends.",2017-02-08 06:26:04,False,0.035531998742204994
9wUVqgEsJuAWWA6hgiRqsg,2NYSbkITLUk2mAbxvhUGjw,_1A9VRVsHjdrjh2vKU9wuw,1.0,0,1,0,"Don't put Open sign if you are not open !!! 

We went there to have an early breakfast on Friday morning in January around 6 in the morning. They have winter hours sign on the main entrance. Even though it being a Friday and they should be operating to their regular hours, I. E. 24hrs.. there wasn't a soul in that diner. I called them twice, to ensure if someone is in the bathroom would come to get he phone and knocked on their door too. We waited for 10mins and left. 

Very disappointed.",2017-01-27 11:29:36,False,0.03975022402243416
OxQFIZlFPbg9MHRusydEfQ,PGNIVBvQxfL25hG3rmlr4w,_1A9VRVsHjdrjh2vKU9wuw,5.0,0,0,0,"Saw this place while driving by and decided to stop by, I was glad I did. Had a great burger and poutine and the best part was the milkshake. Milkshake was fresh made and delicious. Can't wait to go here again!",2016-10-23 20:18:18,False,0.059988742017552034
xzmDl5FrxyMkccwpfezYOQ,Obs2jspE9KpZQHLzNcuqxw,_1A9VRVsHjdrjh2vKU9wuw,2.0,0,0,0,"Well I finally tried the new Wimpys in my area ! 
So it was a Friday evening and a few friends and I were hungry,  and seeing that wimpys was open 
24hrs , we thought hey let's try it .....
So going in ...the decor is cool , very cool infact .
Awesome 50s style decor everywhere ! 
I ordered the Fish & chips 
My buddy ordered the classic wimpys burger 
And my other buddy ordered the 
Classic poutine ! 
The burger was dry and over cooked ,which we were very surprised , but whatever right,  let's try the poutine ...should be good right ! 
The gravy was clumpy and had like the gravy skin as if it's been sitting all day , you know what  I'm talking about that skin that forms like Ontop of milk if it's sits too long !!
Old gravy yea it's true !!
The waitress took it back and brought another one but it was the same ...very sad 
And my fish & chips .....oh my fish & chips ....
(Sigh).....I wish oh how I wish I could have enjoyed them I was so craving them they were rock hard like a weapon but hey maybe it was supposed to be that hard what do I know ?? Oh wait I do know I once worked in a restaurant . 
Anyways I really really wish I could have enjoyed mine at least,  considering I live around the corner , and love a good diner in my area !! 
It's sad to say So sad ......

I will say the service was decent the waitress was pleasant 
The decor is nice and pretty cool 
They do serve alcohol which is a bonus 

The food .....(sigh ) I wanna cry I wish it was good",2016-10-01 18:05:37,True,0.0895770962329485
7Qp3YuS41gxMhg8A3VRuWQ,dqcYJtGRovXi6Nyk5-vjog,_1A9VRVsHjdrjh2vKU9wuw,4.0,0,1,0,"I just went to this wimpys for lunch. I have never been so this was my 1st time, I had a TEX MEX burger it was pretty good and the food came pretty fast also. It was really clean inside and the staff was great, but they really need to redo there washroom!",2016-09-29 17:43:17,False,0.09436843522627117
_wzTfYZSL8Gbh7DrL2T6eA,_SFeLhMJxtQyUBwGwcpBTA,_1A9VRVsHjdrjh2vKU9wuw,3.0,1,0,0,"Nice, clean, joint. attentive staff. Good variety on the menu. Food was on par with what you'd find at a Denny's. But hey, it's 24hr so not a bad option for a 4am burger mish.",2016-08-11 03:29:46,False,0.05681299924976896
lWkYigOVw8fc337TnyNbVg,02AgiiwLg_XAhkvG-wGZKQ,_1A9VRVsHjdrjh2vKU9wuw,3.0,2,0,1,"We were actually heading to our favourite Sunlight Grill but saw that they had converted this place to a Wimpy's and decided to give it a try. 

The place looks similar but different to the old Macy's that was there. Having never been to a Wimpy's before, I am guessing they all sort of follow that same red and yellow vibe. It was cheery enough. 

Having changed plans at the last minute, I had no idea what to expect from their menu. I was really hoping for a few healthier options, which I understand is a laughable concept at most diners. But come on! Even Denny's has whole wheat pancakes and egg whites on their menu. They did not have anything except for the offering of turkey bacon.

I opted to go with the AYCE omelette bar which runs every Saturday and Sunday. For $10.99, it seemed like a great deal as you could also get hashbrowns and mini croissants with your omelette. Ultimately, I liked being able to make my own semi-healthy choices. Kind of, but not really. If you are a big eater, then I would absolutely suggest the omelette bar. 

Staff were very friendly and welcoming. Can't fault them there. We may be back in future to try one of those wacky burgers. But I'm not in any rush.",2016-08-02 15:16:59,True,0.09409993124715983
f-sM0eI4i3vqgaNrAisBtw,SirR-eDisMlbTU5iYim2IQ,_1A9VRVsHjdrjh2vKU9wuw,4.0,1,0,0,"I love wimpys for breakfast, this is by far the best looking one I have ever seen, from the retro red sparkle seats, to the art and media on the walls. 

Had breakfast, the hashbrowns were sliced instead of cubed not what im used to from wimpys, but very good nonethless. Bacon and sausage were great,as was the rest of the food.  I will probably never give a 5 star but I know my customer experience was a solid 4

And I saw its open 24hrs....",2016-07-31 20:18:19,False,0.05933521732794139
mEQG8YLAjlpCRWZtT9j9xw,bHCySwfnuMTSZEa16ZO0pg,_1A9VRVsHjdrjh2vKU9wuw,1.0,1,2,0,We were there for breakfast this morning. It was not busy.  We waited a few minutes to get seated and given menus.  We waited 15 minutes and left. Nobody wanted to take our order. The servers seem to avoid eye contact with us. It is just Macy's all over again with diner decor. They need to work on their customer service. They do not have that great a location either.,2016-07-24 19:40:21,False,0.08476492512333533
C-DfZCGcO84pnn-p5qlUOQ,zBqCjHO1IH8XOi7izzwF1w,_1A9VRVsHjdrjh2vKU9wuw,5.0,3,0,0,Brand new Great place! Breakfast for dinner at 9pm. Super friendly staff. Good service.,2016-07-15 00:51:20,False,1
review_id,user_id,business_id,stars,useful,funny,cool,text,date,elite,average
6IXpa6a-12WQR6fpIG3zDw,z4OXFh83621EDM7L0eH5ww,_7OgT34DcGqWX2CKr3ekCQ,5.0,1,0,0,I came here for a checkup. Dr. Tang was really helpful and professional answering my concerns regarding dry eyes problem. I will come back for next year's checkup.,2019-12-03 00:30:54,False,0.06117361256132535
3ykDOcAqQpfhL3NrQc3nYQ,6TB90xunWqwxlgQi0GSuUg,_7OgT34DcGqWX2CKr3ekCQ,1.0,1,0,0,Not a child friendly place. No toys no books and lack of diligence from personnel for replacing paper supply in the washroom. Wait time was super long and the assistant Stella is not accommodating and child friendly,2019-07-21 05:38:28,False,0.032547325599657374
-FntxnrRGk6UFOsnn00iDg,MPLqWtcod7xPbIPqYYmm4A,_7OgT34DcGqWX2CKr3ekCQ,5.0,3,1,1,Wouldn't have any other optometrist look after my eyes then Dr. Allyson tang! Love her professionalism and detailed explanations on what's going on with the procedure. Learned a lot about eye health and was recommended the necessary eye wear needed. Staff was knowledgable and had a sincere warm welcome too as we waited for Dr. Tang to finish with her current client.,2019-02-20 03:15:51,False,0.15034537812149462
fQOxmGbvFvLIFborYDs9HQ,kH64xxRbU5legNexAl9r6g,_7OgT34DcGqWX2CKr3ekCQ,5.0,2,1,1,"Dr Matthew Chen is an associate optometrist at at Allyson Tang's office. He may have been instrumental is saving my eyesight. He noticed something in my eye images and referred me to a retina specialist. He helped me get early intervention with my macular degeneration. With treatment, he has explained in clear scientific detail, we should be able to indefinitely delay any worsening of my vision. Dr Chen also recommended the right formula of vitamin and brands I should be taking daily - something the specialist never recommended, even though he had them in his office. I feel like I am in very skilled hands with Dr Chen. He really demonstrates sincere care in the health of your eyes - a very important trait in your doctor as we get older.",2018-09-14 03:31:27,False,0.10741430437143178
wXB86yfEvm4mFtsQ543cAA,Fw8Lj7q7DqTh-m3hGtXoiw,_7OgT34DcGqWX2CKr3ekCQ,5.0,5,2,3,"Stella and Dr. Allyson Tang helped me today with my eye exam and both of them were amazing at every step of the way. 
Firstly, I can appreciate them being able to accommodate students and will give a discount for their eye exams in order to help us out. Secondly, they are 100 percent up front with everything and why they do what they do. Secondly, they have this machine that takes a picture of the inside of your eye which I've never seen before. Dr. Tang showed me the inside and which parts did what and it was soooooo interesting to me. Not everyone decides to have that level of transparency and make an effort into making a rapport with their clients.
Stella was really great in recommending some lenses for myself that will help me in being able to combat the blue light that gets emitted from screens since I am constantly on the computer due to my school and my job. She was really interested in explaining everything to me. 
I love the fact that I can get all my documents emailed to me. My prescription, invoice and everything I need for insurance purposes will always be on my phone and computer when I need it. 
I'll see them in a few weeks to get my glasses since I'm waiting for some other insurance to kick in. But I wouldn't recommend anyone else for an eye exam, they're seriously amazing.",2018-02-20 19:21:59,True,0.14717466410366217
op1I9OquwBKj9BEyksMM7g,eRKzy8NZ0Io6EOxNLcPw1Q,_7OgT34DcGqWX2CKr3ekCQ,5.0,2,1,1,"As a person who has dealt with optometrists most of my 60 years,you realize that they are not all created equal.With that being said,I found a real gem today in Allyson Tang.
She is caring and very detailed in her exams,and her support team  were amazing in helping my wife and I choose the right eyewear.
Allyson is a credit to her profession,and the best optometrist I have had the pleasure to see.",2017-12-09 01:58:40,False,0.0518298845223129
