review_id,user_id,business_id,stars,date,text,useful,funny,cool,elite,chronological_index,word_count,average
fNk2fD8UXanj9aaP5K8bwA,E3RCyqHVXIgUFZbUVgr73A,_JV_2YiaCoJCwuuWaFpZCw,4,2019-01-28 17:51:19,Another good experience. I walked in with no appointment but there was no wait. They do a good job and are very convenient. I'll continue to come back to this place.,0,0,0,False,15,31,0.0617553257843168
inbXMnmpt-KiX7PM-y2tCw,jv6lsKL_laMutf1CkwvtHw,_JV_2YiaCoJCwuuWaFpZCw,1,2018-08-16 20:47:26,"The management sucks I think his name was Dan 
Worst service they were so slow 
Would not recommend to a friend",0,1,0,False,14,21,0.023000923172446237
CuHn5CR5Kh7RbLJresMsyA,KZBlUvyzm_3oM27BMNhPOQ,_JV_2YiaCoJCwuuWaFpZCw,1,2018-02-20 21:14:07,"They straight up lie to you on what oil you ""must have"" and they will use scare tactics to force you to get the full synthetic oil. They will say that you have to get the full synthetic and what your vehicle requires it, when your owners manual says otherwise. They are overpriced for their service. Save yourself some money and go to another shop. DONT TRUST THESE HACKS",0,1,0,False,13,69,0.053420404581896445
zRjxTc9kC3JoAPr7ZRVXfQ,E3RCyqHVXIgUFZbUVgr73A,_JV_2YiaCoJCwuuWaFpZCw,4,2018-01-29 14:02:48,Friendly and fast service.  I showed up without an appointment and they took me right away. I'm sure there are cheaper places but I didn't want to shop around all day and make an appointment . The guy at the desk was very knowledgeable and washed my windows and did a quick vacuum of the interior. No complaints here!,0,0,0,True,12,59,0.08008132273756988
ynfQ8X210kpmQtwoQY5OFg,NEp4I34aj3FRbBxx23nj0w,_JV_2YiaCoJCwuuWaFpZCw,5,2016-12-24 01:46:00,"I cannot say nice enough things about this place.

I've consistently been treated well at jiffy lube franchises in this state and others, but this location is phenomenal.

I've always been greeted in a super speedy manner and with a smile.  That sounds dorky, but when you dread routine errands like getting your oil changed, it's nice to not have to hate this errand quite so much.

I've come here a few times to have my oil changed, even my tires rotated and they can put on wiper blades at comparable prices to chain auto parts store!  Saves me a trip!

The staff is always so, so nice and polite.  And willing to help.  They've sat and watched me price check other things against competitors before I made a decision.  All while being so cool to work with.

I'm 34, I've gotten my oil changed since I was 16 in like a million places.  Heck my partner can change my oil if I want him to.  Nothing compares to how easy, price-amiable, and smooth this location runs.  

It's came in the other day to just have a simple oil change, needed up with a really cheap tire rotation, they didn't haggle me on upselling a million things I didn't need, and the staff both in the garage and at the desk were so nice.  I hate that I have to point that out but at this time of year it's welcome.


I'm a jiffy lube girl forever!",1,0,0,False,11,247,0.13209449428358058
viB64_xizkgcJE3E5KF01w,7tzl97ztm-bfrD-xHWu2Vg,_JV_2YiaCoJCwuuWaFpZCw,5,2016-06-30 16:26:45,"Been coming to this location for several years,  and I've never had a bad experience.  They're fast, efficient and professional. Can't ask for more than that!",1,0,0,False,10,26,0.05471355103917135
uyr_qw9mwDaGi2mHeyoRPg,DT9bPB_zieaLbjVaUIlBxQ,_JV_2YiaCoJCwuuWaFpZCw,5,2015-12-13 19:26:28,This place is so great. The team here is so helpful and informational. Especially the manager Brett. I feel very comfortable with my car in their hands. Getting car stuff done can be stressful and tedious but they make this painless. Thanks to the team at Jiffy Lube on McKnight!,0,0,0,False,9,50,0.07114449304911934
VHRcrstk5Nu6UrZAzznZew,7A92lHI8L_LOLJLZIqZCQQ,_JV_2YiaCoJCwuuWaFpZCw,2,2015-09-21 16:47:08,"This has always been my go to place for fast and friendly oil change/inspection but today I took my car to get inspected at 1:30 in the afternoon and a lady came out to greet me, she told me it would be a couple hours until my car was going to be looked at (which I was ok with since it's my only day off) when I agreed to it a guy screams to her saying ""I told you no more girl""   NOT PROFESSIONAL AT ALL!!",3,0,0,False,8,86,0.10578414236592516
HEL45Vij7IdnCnJ_R2he0Q,LX63uz1EPkGFRFn1YSI3zw,_JV_2YiaCoJCwuuWaFpZCw,5,2015-04-29 03:21:42,"Needed snow tires changed for regular ones I had & a brake check.  Everywhere else in the area would've taken 1 week+ for an appointment. Walked in and done in 20 minutes with no appointment. Originally said it shouldn't cost anything then they charged me $20 for a rotation (which they did) but I didn't expect to have it done for free anyways. Prices for other services were high (oil change $45) but if they're low on customers and you want it done fast this is the place to go. No appointment system available, just walk-ins.",0,0,0,False,7,96,0.10981393970086883
l3t5c2YLsJtx1mF9-16F5A,AZ1uCg6A7WacSpFyGjFOYQ,_JV_2YiaCoJCwuuWaFpZCw,1,2015-04-28 14:48:38,Worst service from people who clearly don't care.  Waiting 20 minutes for nobody to acknowledge my presence. Never going back again.,2,0,0,False,6,21,0.014293982816121561
-bjB75Nj2KL8urkXbd523Q,0JB5ugtcNlzsfBytjalo4Q,_JV_2YiaCoJCwuuWaFpZCw,2,2015-01-01 04:27:26,"This is the first and last time I will be giving this place my business. All I wanted was a simple oil change and what I got was horrible service from the beginning. What really upset and ruined this experience was the young woman at the desk. She didn't greet me, she just said take a seat we will come get you. Ok I'm fine with that, but when I notice they have my cars hood up and they are working on my car I walk up and ask, I mean attempt to ask if I needed to tell them what to put in my car as I wanted synthetic. After I got two words out she raised her voice and said we will come get you when we are ready like she was a teacher scolding a child. - Update - once I was called up she was much nicer so I bumped up to two stars. Unfortunately the damage has been done. In the future just let me know you will be running tests and checking fluids and that you will be with me afterwards.",4,0,0,True,5,187,0.11274664838152662
sCjKBUD1b8rwm4QqcdeHfw,qlGJaaHMxRLBYQyMLHk1YQ,_JV_2YiaCoJCwuuWaFpZCw,5,2014-09-15 02:01:43,"I bought a groupon for an oil change and tire rotation and called to get their hours for the next day. They had my car in and out in half an hour oil changed, windows washed, tires rotated, and floors vacuumed. I would definitely go back for my next oil change. The staff was friendly and though there must have been 8 other cars in the queue they were not doing a rush job on any of the vehicles there.",0,0,0,False,4,80,0.07174488698967675
06rPtQXIf4CK1nMs47brkw,3DltS5Wr9MOntnc8StBFBA,_JV_2YiaCoJCwuuWaFpZCw,1,2014-09-11 02:09:56,"Wow! This place is incredibly terrible. So, last week I went to Jiffy Lube for an oil change. I had a 50% off coupon from another Jiffy Lube (Cranberry). I asked ahead of time (Cranberry) to make sure they still accepted the coupon, he said that they change colors, but the codes are always the same, so they don't really expire. Great, right...Nope. I go to this Jiffy Lube (McKnight). First, they take my car and start the oil change (just the exterior stuff) before anyone talks to me. Then, they accuse me of making the coupon, or copying it, or something saying that they don't come in green. Then, he claims it is expired! (There is no expiration date ANYWHERE on the coupon, I checked before driving all the way there.

So, after arguing with the guy, I decide I want my car back. He goes and gets the manager (all the while they are still doing stuff to my car). I tell the manager I want my car back. He goes back out and talks to the first guy again, and one of the mechanics comes in the office, grabs another 50% off coupon and says, ""just give her this."" Manager comes back and says, ""the best we can do is 25% off, that's a pretty good deal."" 

At this point I am thinking that they are probably going to use the 50% off coupon and pocket the difference, but who knows really? I again tell them I want my car back. He says something about them already starting. I say I don't care, I want my car back. 

After some additional arguing, they finally give me my car. Then the manager comes and stands at my window while I am calling my mom. So, I'm like, yes? He proceeds to tell be again that 25% is a good deal, and blocks my way forward out of the parking lot.

At this point I did 2 things, 1. checked to make sure that my pepper spray was in the compartment in my door and 2. asked for his name. So, Alex, if you are out there, you are a jerk. You used your position to try to intimidate me into getting an oil change I didn't want, really, why? who does that? 

LADIES, for your own safety (just my opinion, but I didn't feel safe) do not go to this Jiffy Lube.

P.S. Went to the Jiffy Lube in Sewickley today. Had no issues, got 50% off no questions asked. He also told me that the coupon codes are always the same on the coupons.",13,3,1,True,3,437,0.15885556772903717
5QB4MCeYRO3CKHiJj6zF2g,0TWqlGuQYMwgpiNCi5we2w,_JV_2YiaCoJCwuuWaFpZCw,5,2013-11-05 01:17:33,"I actually like this Jiffy Lube because there was no high pressure upselling on changing cabin air filters and what not. I had a coupon on my phone for 5 dollars off and the cashier actually gave me a book of coupons, pretty good deal.",1,0,0,True,2,45,0.04454265446517735
9xu-mdhkMfhXuIIIAraBLQ,6jsD1HXAjp4BATCg0lkU-A,_JV_2YiaCoJCwuuWaFpZCw,5,2013-03-13 19:42:25,They were extremely fast and very nice. I had a problem with my car that the mechanic (thanks Mikey) actually took a picture of to show me to explain the issue. He then helped me find a place to get it fixed and told me what to expect in price. Thanks guys for going above and beyond.,2,0,0,False,1,57,1
review_id,user_id,business_id,stars,date,text,useful,funny,cool,elite,chronological_index,word_count,average
jTH0MDco0UkIalIptj_cdg,OEhawU_EA5VjaEjH3rktTg,_P_Hznxd1vF-agFXTS8KGw,4,2019-12-12 22:00:46,Very good fried chicken and chicken wings. The fried zuchinni  is excellent. Nice choice of cold draft beer at a reasonable price.,0,0,0,False,32,22,0.09580723927541672
2AGBNThSfVm3WmJZ-946Mg,Sc7-BjgFG_zscHKdButFDg,_P_Hznxd1vF-agFXTS8KGw,4,2019-11-23 23:46:23,Frequent Mohan's often. Their fish sandwich is my favorite. Tonight I had a fall special...turkey Swiss burger. The hubby had pierogie bowl with extra kielbasa. Everything was delicious! Service was a little slow tonight. Not sure why...but yes we will return. I definitely was to try the fall special Pumpkin Martini.,0,0,0,False,31,51,0.027017178325606885
cl4aZkyFjgE8mJ_wELxB_w,BB4YYk-gfyitfbnu5SdnrA,_P_Hznxd1vF-agFXTS8KGw,4,2019-08-11 01:10:58,Service was prompt and with it being my first time the waiting staff was really helpful and informative on what to order. Wings were very delicious and had a decent variety to choose from. Spacious restaurant seating and connecting bar with jukebox for fun after dinner and a beer distribution center to grab a 6pack To Go,0,0,0,False,30,57,0.05747980613031138
axqVWjjK0GOrH73e5qy2Mw,u3Qiz5xic5NImWcEFGtDxg,_P_Hznxd1vF-agFXTS8KGw,3,2019-05-28 19:33:54,"I remember this restaurant as being really good. At least I think this is the same restaurant. The experience this most recent time was not good, both food and service, so I'm doubting if this is even the same restaurant I remember.

We sat in the bar and the bartender said she would send out a server. Another party entered and sat too and a gentleman server went over to serve them. He seemed really nice. We figured he would come over to our table next but he didn't. Then a lady came over to our table, pen and paper in hand without saying a word. We assumed that was our invitation to order. We didn't know if she wanted just a drink order because she never said a word. We started with drinks and when she returned we ordered our entrees. Her name was Karan. I don't know if that is pronounced like Karen because she never told us. I found it on the receipt.

Service was just okay. We watched the other table get served by the gentleman, talking and explaining the menu, and thought we chose the wrong table. Our server spent a good deal of time talking to that table and even sat down with them for quite a while. She must have known them. Maybe that's why they received good service, but the male server seemed genuinely nice.

Food was also just okay. I remember the food being really good. It felt like we were eating cafeteria food. The salad was not fresh. The entrees were alright, nothing bad, but not great either. Prices weren't that high so we weren't that concerned. We wanted to order another round of drinks but our server was so unfriendly that we figured it wasn't worth the hassle.

I'm not sure if it was bad timing or an off day. I would try eating here again with another server. I would definitely give the food another chance.",0,0,0,False,29,328,0.10979148371576719
yL1_fl9fXiav-zQP5RiyqQ,kyqZOq9cc-RzOVto0hNEIQ,_P_Hznxd1vF-agFXTS8KGw,5,2019-05-08 18:37:51,Best wings and chicken around. Mohans is a Penn Hills staple! I've never had a dish that was not delicious here.,0,0,0,False,28,21,0.08885433282612246
oez0_tSEIJsWx-iHCpn1EA,KKe_TYRivgzUYaTFehlnBw,_P_Hznxd1vF-agFXTS8KGw,5,2019-04-07 20:06:54,Mohan is a pleasant surprise in Penn h i l l s. Their chicken wings are fantastic and have a great selection on their menu overall the quality of the food is very good to excellent. I would recommend it highly.,0,0,0,False,27,41,0.06385032638659606
MnXaSXfyPGrExZD94lgePA,D6vMZOD7userFXhnNF0M1g,_P_Hznxd1vF-agFXTS8KGw,5,2018-12-10 23:18:25,I've never had a bad experience here. Excellent staff! The chicken wings are some of the best around. Friend chicken is also good and the chips are probably the best I've ever had.,0,0,0,False,26,33,0.0856027669017265
FouON1SNxmRviBMY9QWy8w,0tpLWXsk3Uyx_qyxcN_tEA,_P_Hznxd1vF-agFXTS8KGw,4,2018-11-14 23:44:00,1st time visitor. Went for lunchtime on a weekend. Place was not busy. Ordered the wings with a dry rub . Very crispy and super size . Even though I'm not a whole wing fan I'd say this are pretty great. Regular fries had some type of coating on them so I was not impressed. I'd pass on those next time. Server was very nice and attentive. Nice little place. Pretty impressive beer selection on draft .,0,0,0,True,25,77,0.08888040582313554
LGsAjJ6wADAvbMqznTTD2w,pV6285X-SiP-HvMo35mxsA,_P_Hznxd1vF-agFXTS8KGw,5,2018-08-27 23:39:05,"They handled our party of 23 on a Sunday evening with amazing grace and speed. With my meal, seafood Alfredo, it tasted amazing. A large, impressive salad. A hot, fresh pasta dish with plenty of shrimp and real crab flakes. With a large piece of garlic bread, I mopped up every last inch in my bowl.",0,0,0,False,24,56,0.03185954324809472
s70wLKnPpRnygDR4DJ-F4Q,amymOVaWEIhX81GijO3LZA,_P_Hznxd1vF-agFXTS8KGw,4,2017-12-24 03:45:52,Good wings. We typically order their cajun and garlic parmesan wings.,0,0,0,False,23,11,0.06703614539085054
0qMLPnmmEWEEfTLPVZs-lg,sL4J61iCxCIwGhvmOE6BIA,_P_Hznxd1vF-agFXTS8KGw,4,2017-06-29 00:06:57,"Good, wholesome homemade food. Never let's me down.

BBQ chicken, mashed potatoes w/ gravy, salad, and rolls. The Rueben and the Meatloaf dinner are also solid choices.

I have love for Mohan's food, but your experience really depends on the waitstaff. Some are great, some...well...not so much.",1,0,0,False,22,47,0.0669322437154908
4zJivJ9RgCtWr9Zjv0O2UA,ktZ_DxHCOI4_MI-_tPp_fg,_P_Hznxd1vF-agFXTS8KGw,5,2017-04-14 07:50:57,"We moved to Plum in 1971.  Went to Mohan's on a regular basis.  Each time we had a baby the staff just doted on our kids and made sure that our baby carrier was put right on the table!  We moved to Ohio in 1975 and never had the chance to go back to the Restaurant... Our loss The food was ALWAYS good, and we miss the friendliness of our hometown.  So glad to see that the restaurant still exists. So many good memories‼‼ Arleen & George Papula, VA",1,0,0,False,21,89,0.04402821749996345
pqzcANeBrrm3FhlbxNMWxg,VHUX-pdzdBDs9yX00VMdxw,_P_Hznxd1vF-agFXTS8KGw,5,2017-04-05 22:38:23,Love this place the food is amazing the people awesome prices are great I would.reccomend this to anyone,1,0,0,False,20,18,0.05904906105260568
1t2UXQYodSqmJMvdIEFnuw,yWrGdmKxq1k854j7vwl7mg,_P_Hznxd1vF-agFXTS8KGw,4,2017-02-19 22:07:22,Just ate here after a trip to the zoo. I actually want to give it a 3.5 but I always round up. I had the Cajun ranch wings and my wife had the Cajun Chicken Salad. My kids split the chicken planks. I had the New Belgium Citradelic draft beer. Everything was great. Service was good. Wings could have been a little more well done. For me that's the KEY to great wings. If we're ever in the area we will entertain the notion of going back.,3,0,0,False,19,87,0.09614364685559489
bJdiC3lnm0qXPUSWC8mE0A,uJ7MKUOFzsxyC4HudWaUNQ,_P_Hznxd1vF-agFXTS8KGw,3,2016-12-31 20:06:30,"I had a few bad experiences and the Manager was nice enough to reach out to me, so after 6 months, I gave Mohans another shot.  The meals I had on my previous three visits were very good.  

I don't know what the infatuation is with the front booth.  The staff loves to seat me there and it's freezing cold every time the door opens.  The table also has a lean to it.  Not just a small lean, but enough to where I was worried my drink would spill.  

The service has been slow, but o.k.  On my last visit I felt bad asking the older server to get me a refill, so I just went without.  

Today was my last visit, I just can't go here anymore.  Stopped in today and sat at the bar.  Bartender seemed friendly enough and served me immediately.  I was cashing in a few lottery tickets and had an issue with the automated machine.  A very nice woman assisted me and cashed my lottery tickets for me.  I ordered some wings and they took an abnormal amount if time, maybe 25-30 minutes.  Wings take about 12-16 depending on the size.  The bartender checked on me several times, each time calling me ""babe.""  Ok, this was not a 65 year old woman, but a middle age man.  Maybe gay??  I don't know nor do I care.  But I just don't want to be called babe by anyone other than my girlfriend.  

My wings looked appetizing when they came out.  I pulled the first one apart and I could already tell there was a problem.  I ate one and it was cold and rubbery.  More than likely cooked too long at a low temperature, or in a fryer where the grease was not yet hot enough.  

I cashed out and the bartender asked if something was wrong.  I told him the wings were very gummy.  He still just charged me the full amount and didn't bother to attempt to resolve the issue.  Then as I left he said, ""sorry about that babe.""  

Sometimes good, sometimes bad.  I will never return.",1,0,0,False,18,354,0.10480201655407448
SM5_jSuBYCXY3armxLkdww,Es8Wxeo5i-Avqj4FX_LjnQ,_P_Hznxd1vF-agFXTS8KGw,3,2016-11-24 00:47:41,Food is pretty good here.  Wife had the chicken Tuscan and I had chicken Romano.  Both dishes were very good .Italian dressing for salad  is not the best but side of green beans were excellent.  Beer always cold . Service is pretty lackluster though depending on the waitress you get. Overall a decent experience.,1,0,0,False,17,54,0.08011178189301439
O5vnxG1VaPwFZB8s8TYClw,qK38Nxb_NYDBkr7neQPZnA,_P_Hznxd1vF-agFXTS8KGw,2,2016-10-07 00:34:38,"The wings are great, their other food is alright.  Service is consistently atrocious.  There will always be 3-5 people, including your server, sitting around rolling silverware and talking loudly.  It's always a guessing game when they're going to come take your order.  I don't even bother waiting for the check anymore, I just head up to the register to pay and have the hostess get it.  Some of the staff are friendly but most of them make it clear that they don't want to be there.  I only go back because I love the wings but prefer to do take-out now.",3,1,0,False,16,101,0.06258306655674857
hE7UUkmfRDh42bXBSFdZhQ,8DclOINSPldMTgiEbuCdoA,_P_Hznxd1vF-agFXTS8KGw,4,2016-06-27 19:37:24,"4.5 stars here! I would have never known about this place if that Clipper magazine hadn't featured this place on the cover with a free appetizer coupon. I saw the words FRIED CHICKEN and I dragged the hubs here right away. 

Value: A+ You get 2 sides with every entree! It's not clear on the menu what is a premium side so they might want to clarify. Prices are pretty low and portions are big! We left very satisfied.

Taste: Yum! Tried croquettes for the first time and they were so darn delish! It's shaped like a oblong doughnut and stuffed with chicken pot pie filling and dipped in a white gravy that tasted just like KFC's version! I got the famous chicken dinner and it came with 4 pieces of chicken! The batter is very salty but still good. I wish it were crispier though. 

Service: A+ Loved my server, Rachel. She was very genuine and super friendly. Could tell she was a local and enjoyed working here. 

They accept credit cards and there was plenty of parking. The dining area could use some updating and some modern decor but it didn't bother me too much. Will come back to try other dishes!",0,0,0,True,15,204,0.1016338253604225
5ShlUDiMvkGivLI6TBOZuw,OoSTbLu0zvI8cyOKkmeWzQ,_P_Hznxd1vF-agFXTS8KGw,3,2016-06-05 23:30:22,I think this place is been around a long time could use a little updating but the chicken is very good.  I ordered the chicken for a party it was very good but a little on the dry side.  Seems that it is a staple and everybody loves Mohan's chicken for this reason I do give them three stars I would go back,2,0,0,False,14,63,0.09984033359176356
PURjaoTAddJqr19BJGdovA,VEIVrtjAN8-0LktTQm0eZg,_P_Hznxd1vF-agFXTS8KGw,4,2015-12-17 00:19:06,Great wings. Awesome sandwiches. Friendly staff. Could use some updates to bar for better tv viewing.,1,0,0,False,13,16,0.07158555678805255
IoH1uEKsoMp1islt5uvQKg,n9X38-yr5rf9lwQhapHKEQ,_P_Hznxd1vF-agFXTS8KGw,4,2015-12-17 00:06:14,"Good wings, good food. Nice bar for a few relaxing drinks. Not loud or obnoxious. Friendly staff. Sometimes the service is a bit slow.",1,0,0,False,12,24,0.11032782291873712
nTMZbNJGk6xfWkV-sxIKeg,ZLS7cwa1UplSB8nRrwrHIQ,_P_Hznxd1vF-agFXTS8KGw,4,2015-11-21 14:32:50,"I honestly never heard of Mohan's before and I certainly didn't know what  Universal Chicken meant when I saw it listed on the menu. But after reading the very entertaining background story of its proprietor, Charles A Mohan (Moe) purchasing a former lounge in the Universal Shopping Plaza in 1963 it all came together. 
I am sorry I didn't know about this place sooner because based on my entry into the plaza to park it became apparent that this must be the place to go on a Friday night.  Perhaps even more so during high school football season.
The restaurant was buzzing with patrons left and right and our large party of 20 were escorted to our seating area.
Once seated, we had prompt and friendly service.  Their menu is quite extensive and offers homemade soups, a wide variety of dinner salads, wings, pizza, Italian dishes, seafood and steak entrees, hoagies, wraps, smoked spare ribs and of course various chicken choices.  The pressure-fried is their specialty.  I noticed they even offer a group meal of 1 medium pizza, 10 pieces of chicken, 1 shrimp basket and a pitcher of beer or soda for $32.95.
We were VERY impressed with the speed and accuracy of our orders and service considering the place was quite busy.
The dining room is broken into different sections and there is seating near and at the bar.  The bar features 20 drafts on tap.",4,1,1,True,11,238,0.08103857305177901
mj9As01vA5qb5XFjt6eDqQ,AXxm-lhMV46XX9A714aoFw,_P_Hznxd1vF-agFXTS8KGw,1,2015-09-21 20:57:20,Let me start by saying that I grew up in Penn Hills and have been going for 30+ years. The last 4 times the service has been horrific. And this hasn't been at busy times. Plus they screwed up running my debit card through charging the wrong amounts causing banking issues and never even apologized. The manager could care less. It's too bad. I will not be going back.,6,0,0,False,10,69,0.0465140753503727
S9h4izUwr_7nlCNbbFEbfA,uJ7MKUOFzsxyC4HudWaUNQ,_P_Hznxd1vF-agFXTS8KGw,1,2015-09-21 18:48:28,"Went to Mohans on Saturday night around 8:15.  Was sat at a table right by the door.  The bar was full but only a few diners left in that area so I figured this would be a no brainier for a quick bite.  The host went to the kitchen to get my server so I figured things were going well and I already knew what I wanted.  A few seconds later a woman walked out and I thought, crap, I hope that's not my server.  She's not rude, but just not very pleasant and comes off very condescending.  Anyway, she walks over, looks at me, asks the table in front of me if they are ok, then runs back to the kitchen.  Never said a word to me.  Probably had to finish counting her tips or to eat her dinner.  No one else ever came out so I left.  Will not be back to this little filth hole.",4,1,0,False,9,158,0.04121866112140349
Mxn7pIFJQRrwDcYtZddQ3g,jS52urhDarQnyTo0cxrX8Q,_P_Hznxd1vF-agFXTS8KGw,4,2015-07-10 22:39:59,"Good service.  Great selection of beers

The chicken and ribs are definitely recommended

When you come, ask Maryann.  She's the best.",1,0,0,False,8,21,0.07891149285877974
j6D1goMJszsY93MYoGClEA,uJ7MKUOFzsxyC4HudWaUNQ,_P_Hznxd1vF-agFXTS8KGw,3,2015-03-29 22:24:41,"Tried Mohans for the first time the other night.  Had an Italian Sampler which came with lasagna, chicken parm and spaghetti.  I think we caught our dinner at the tail end of their rush hour cause the lasagna was a bit mushy and the chicken dry and, spaghetti a bit on the elder side as well.  Felt like we were eating leftovers, which like I said, was probably served at the tail end of when it was made several hours earlier, then topped with sauce and cheese to cover it up.  That being said, it was good enough and priced well, so no real complaints other than if I reorder that dish, i will do so a few hours earlier.  I will definitely try this place again as the place was full and all meals served looked appetizing.  We were sat at the first table by the door as that's how busy they were and, froze our butts off as the draft hit us as guests entered and left.  other than that, we will definitely go back.",3,0,0,False,7,177,0.07202062277735531
sFEYDO5TnjA1moDsjTs5xQ,YTuksHb6YsMI62BqEG_eRA,_P_Hznxd1vF-agFXTS8KGw,3,2015-02-13 23:44:08,"If you like wings, you must go to Mohan's.  There is no shame in just get 6 becaus ethey are mammoth.  You can get different syles of wings, but the their specialty are the hot wings that are salted, not sauced.  It doesn;t sound great, but believe me it is.  Try these hot mouth watering wings.

Edit:  I had to edit my rating.  The wings have been a little soggy and not as crisp as they use to be.",3,0,0,True,6,79,0.09621662260630579
rel1TlfVjOzI2_Dx5pA8vA,gWLeQBH2tgHk6OsBAUzNxA,_P_Hznxd1vF-agFXTS8KGw,4,2014-11-12 17:53:59,"This little place is a Penn Hills gem. They're well known in the community for their fried chicken. I visited recently with my grandma and my daughter, in between lunch and dinner. The waitress (I believe her name was Crystal?) was amazing and had suggestions ready when asked. The food came out quickly and was really good- their barbecue sauce is pretttttttty good.  All of our meals were hot and tasted good, my only gripe- and it's silly and minor- is that the portions are freaking huge. The kids meal had a big adult potion of fries. It's up to you if that's good or bad, just something I noticed. I welcomed the large portions for my green beans though- they really know how to cook 'em. I also really like that this place gives good service without charging an arm and a leg. Or a thigh. Get it? Because their specialty is chicken? And that's a cut of chicken? Oh forget it. I'm a yelper, I'm not funny. 

Anyway, the bottom line is that this is a good family restaurant at a reasonable price. We'll definitely be back.",5,3,1,True,5,189,0.14738763994337506
fE3TtewYOLyKy6ZDccXI6Q,BjtJ3VkMOxV2Lan037AFuw,_P_Hznxd1vF-agFXTS8KGw,5,2014-11-10 15:43:32,"Mohan's is a Penn Hills institution!

So it was a Saturday night and I hadn't had a good wing in a while so we decided to try Mohan's again as they have been voted best wings in Penn Hills every year for as long as I can remember. Their menu has all of the usual suspects, burgers, salads, sandwiches, wraps and much more but the undisputed star of the menu has to be the wings! They are whole wings and they are HUGE!

It had been years since we visited so much to our surprise we saw that they have expanded and more than double their space. We were quickly seated and had our drink orders taken.

For our meals my wife went with the four piece fried chicken dinner which came with two sides. She choose a salad and cole slaw. The dinner also comes with a small basket of bread and butter. Our daughter got a burger and fries. No surprise there. 

I of course got the 6 piece wings with spicy ranch dressing on the side. I also got the potato wedges with cheddar and bacon on them. The wedges were delicious and cooked perfectly, crispy on the outside and soft and warm on the inside. Now when I tell you that the wings were old the chain, they were of the chain. Nice and big with a nice crispy skin and hot and juicy inside. These are by far the best wings in Penn Hills and dare I say the entire eastern suburbs of Pittsburgh! I could only eat two wings and about three wedges as I was stuffed. I was happy to have leftover to enjoy while watching football the next day. 

We will be back often!",10,1,4,True,4,292,0.08868218394331114
F9nebKirrgyq94bVGevARg,nvEVf83B_bdYXV54xMBUFQ,_P_Hznxd1vF-agFXTS8KGw,4,2014-04-04 21:25:37,"1st time here... won't be our last, really good! The fried chicken is way better than any other place I've had on this side of town. Staff was very friendly.",4,0,1,False,3,30,0.11001460792355112
onJu-VtGh_CFgWNWZvR04g,8cxlAgkDaQk5hYPZhTQe5w,_P_Hznxd1vF-agFXTS8KGw,4,2013-07-16 20:33:00,"Been there several times, off 'n on.

Good cross section of food... lots to drink... reasonable prices.

Service was good. Extensive beer list... but a fair amount of items are out of stock.

Chicken was very good... even my leftover piece I ate the next day. Potato salad was excellent. Home Fried Potato Chips? That's another story. Basic chips with seasoned salt were extremely salty. (you did see ""extremely salty"" didn't you?)  My wife did not eat her pasta side dish: uneven temperature and overly sweet sauce.

In the past we have enjoyed various sandwiches too.

Worth a visit.",5,0,2,False,2,99,0.13115874071793893
BMoUOrDT_7kn4wO42LhfeA,joCcHNyvjrwEg_6KX6MMPg,_P_Hznxd1vF-agFXTS8KGw,4,2011-10-23 02:18:28,"Pretty good food and usually a good time. Staff always seems nice and knows what they are doing, always seems busy also...they have cheap drinks and usually specials. I recommend the wings or the provolone(fried).!",4,0,2,False,1,35,1
review_id,user_id,business_id,stars,date,text,useful,funny,cool,elite,chronological_index,word_count,average
ivFTpnqcKgfcSaFiveuZOQ,OXc3IHk-5vEQ-tjHASRfOw,_rKz-rQPzUAIZWlUHCKgow,5,2019-09-10 03:52:50,"I must say, I very much enjoyed my midnight trip to McDonald's on Forbes. You could tell the employees really cared about making the customer happy. The gentlemen who waited on me put an immense amount of effort into my caramel frappé making it perfect. He even brought some humor!

The food was prepared quickly, and much to my happiness, was extremely warm and fresh-tasting. They took the extra step to organize my friend's nuggets into a classy array. It was in fact this effort that motivated me to write this review.

My McDonald's loyalty has now been shifted to Forbes. Smiles, quick service, and extra touches that let you know you're a valued customer.",0,1,0,False,22,115,0.041372184831555074
f1LuAlnPWfPMSaXBSR67wQ,OgKSMbTj3e4_ky-W3Qn3Dg,_rKz-rQPzUAIZWlUHCKgow,1,2019-08-29 03:11:26,"Where the fuck do I start?

I just wanted some damn fast food, but no I had to wait so god damn long the Cubs won another World Series. Fast food my ass! Anyways, I go to order my simple order of a fucking quarter pounder and then one of the like three total employees that work there goes

""Pop machine broke""

Like bruh okay, so I'll get sweet tea. SWEET TEA, not whatever excuse for tea that you call that piss water you serve. 

Not to mention that place is dirty as fuck, I've seen whorehouses cleaner than that, damn. You probably have more rats than employees, and they could do a better job too.

So I'm not going back to your shitty fucking third world ass ""fast"" food, if one can call it food, really--it makes school cafeterias look like gourmet fucking 5-star Michelin places. One start on this review is to god damn much if we're gonna be real fucking honest.

In conclusion, fuck Forbes McDonald's. All the other ones are cool tho. Thanks for coming to my TED talk.",0,0,0,False,21,183,0.05088608262943668
